x,y,z,jrc2018u_x,jrc2018u_y,jrc2018u_z
185319,388146,279817,130.8561,254.5657,91.8386
185319,388146,309817,128.1079,258.0850,110.3159
215319,88146,219817,168.3738,54.8042,117.7513
215319,88146,249817,165.3242,59.0341,138.0174
215319,118146,189817,173.3496,70.9517,93.5549
215319,118146,219817,169.6651,74.3932,112.8318
215319,118146,249817,165.4837,79.6350,132.1913
215319,148146,219817,171.2271,94.8938,108.9279
215319,148146,249817,165.8108,100.2879,127.0908
215319,178146,159817,181.0199,105.6267,65.4954
215319,178146,189817,177.1449,110.3995,85.0567
215319,178146,219817,171.5607,115.4709,103.3726
215319,178146,279817,154.3145,128.1285,140.7463
215319,178146,309817,148.8947,132.2329,159.1817
215319,208146,159817,182.0470,126.4124,60.5153
215319,208146,189817,177.8652,131.2631,80.3490
215319,208146,219817,171.6679,136.2987,99.0709
215319,208146,249817,162.8768,142.4964,117.3708
215319,208146,279817,154.3278,148.1203,135.6045
215319,208146,309817,148.0443,152.5105,154.3662
215319,238146,159817,182.7905,146.2548,55.1130
215319,238146,189817,178.2288,151.0679,74.7685
215319,238146,219817,171.4576,156.5229,93.4236
215319,238146,249817,163.3269,162.4096,112.3395
215319,238146,279817,155.5139,167.6563,130.6787
215319,238146,309817,148.5316,172.1623,150.1823
215319,268146,219817,170.6035,175.5374,86.6873
215319,268146,249817,163.4187,181.4355,106.0927
215319,268146,279817,157.1471,186.3480,125.1688
215319,268146,309817,150.8124,190.4258,144.9651
215319,298146,249817,162.6412,198.5572,99.0452
215319,298146,279817,157.8243,203.6717,119.3423
215319,328146,249817,161.4020,216.6163,91.6535
215319,328146,279817,156.7705,221.0023,111.5735
215319,328146,309817,152.3976,225.4623,130.0459
215319,358146,249817,158.9116,234.6921,82.9496
215319,358146,279817,155.3527,238.7468,102.5896
215319,358146,309817,152.3932,242.6960,121.7599
245319,88146,189817,194.9035,48.9719,98.6649
245319,88146,219817,193.0179,52.4818,119.4235
245319,88146,249817,189.5768,56.6177,140.4913
245319,118146,159817,201.8376,65.9911,75.1191
245319,118146,189817,197.2622,70.2851,94.0214
245319,118146,219817,193.5133,73.4511,115.1850
245319,118146,249817,189.8844,77.9197,135.7380
245319,148146,159817,203.6743,84.7922,72.3891
245319,148146,189817,198.7130,91.3580,91.5261
245319,148146,219817,193.5168,95.3341,111.2054
245319,148146,249817,189.2489,100.6890,131.2147
245319,148146,279817,183.6715,106.2743,150.3432
245319,178146,159817,204.2219,106.0938,69.1087
245319,178146,189817,198.4622,111.5166,88.7583
245319,178146,219817,194.3678,117.4588,107.2836
245319,178146,249817,188.6816,122.4929,126.4691
245319,178146,279817,181.8145,128.2211,145.0255
245319,208146,159817,205.0534,127.5114,64.6706
245319,208146,189817,200.2024,133.5869,84.6778
245319,208146,219817,194.9038,138.8261,102.8918
245319,238146,159817,206.1443,147.3179,58.1317
245319,238146,189817,201.7142,153.4840,78.7776
245319,238146,219817,194.9545,159.5449,97.6708
245319,238146,309817,175.0205,173.6043,153.2468
245319,268146,159817,206.2415,167.2565,52.3705
245319,268146,189817,201.7660,172.8466,72.5122
245319,268146,279817,181.3778,188.2406,129.0160
245319,268146,309817,175.8716,192.7650,148.0195
245319,298146,249817,186.0925,201.1966,104.2941
245319,298146,279817,181.4292,206.2497,123.0241
