x,y,z,jrc2018u_x,jrc2018u_y,jrc2018u_z
382200,145853,112007,196.2615,73.0023,80.8063
382200,145853,132007,194.9931,74.2603,95.8763
382200,145853,152007,192.1678,76.4064,111.8987
382200,145853,172007,189.5702,81.3841,128.9249
382200,145853,192007,186.6980,86.0042,143.8630
382200,165853,112007,196.7088,88.6996,77.3431
382200,165853,132007,195.7567,88.8586,92.2543
382200,165853,152007,193.0742,93.9407,109.4111
382200,165853,172007,190.4270,98.5406,126.8556
382200,165853,192007,187.5577,101.7068,138.6571
382200,185853,92007,198.3467,100.8605,62.9919
382200,185853,112007,199.1145,104.0044,75.3786
382200,185853,132007,197.6292,107.7474,90.6316
382200,185853,152007,193.4782,109.7370,106.1413
382200,185853,172007,191.7432,114.4489,123.2397
382200,185853,192007,186.5066,116.8602,137.4932
382200,205853,92007,200.9888,116.5328,61.6343
382200,205853,112007,201.9387,119.6953,73.2253
382200,205853,132007,198.2567,123.5678,88.0291
382200,205853,152007,193.2414,128.1182,104.6441
382200,205853,172007,190.6493,130.4021,120.9641
382200,205853,192007,187.5104,133.0282,134.1791
382200,225853,72007,201.5412,126.1186,46.9542
382200,225853,92007,204.0763,130.7467,58.8536
382200,225853,112007,201.7951,135.5569,71.2166
382200,225853,132007,198.6580,138.8895,88.1711
382200,225853,152007,194.3784,143.2394,105.2217
382200,225853,172007,192.6978,148.5208,118.9141
382200,225853,192007,187.4208,152.4566,131.6807
382200,225853,232007,174.6742,164.9179,153.3011
382200,245853,72007,202.6263,141.4275,45.4028
382200,245853,92007,204.5362,146.0171,55.2637
382200,245853,112007,202.3855,150.4186,69.4566
382200,245853,132007,199.4284,155.8228,85.9023
382200,245853,152007,197.0626,159.3250,99.5469
382200,245853,212007,177.1310,177.7465,140.0506
382200,245853,232007,176.2589,181.3564,150.4100
382200,265853,92007,203.9772,160.5805,49.7005
382200,265853,112007,204.1537,164.8738,64.4113
382200,265853,132007,199.9647,169.8580,79.4223
382200,265853,152007,196.2325,173.9870,93.8813
382200,265853,192007,182.8152,186.9905,122.4837
382200,265853,212007,177.6718,192.9978,134.8246
382200,265853,232007,176.9836,197.6617,147.4220
382200,285853,172007,185.5074,197.1055,104.9823
382200,285853,192007,180.1260,202.1821,117.8660
382200,285853,212007,176.7570,208.3580,131.2393
382200,285853,232007,175.7994,213.8861,144.1931
382200,305853,172007,185.3691,210.5554,100.1356
382200,305853,192007,181.1713,216.5119,112.6620
382200,305853,212007,176.9804,222.3038,126.7878
382200,305853,232007,175.1146,226.1413,137.3420
402200,85853,132007,205.0294,27.7808,120.3832
402200,85853,152007,203.5209,30.6652,134.6361
402200,105853,112007,209.5344,40.7292,96.4224
402200,105853,132007,209.2493,43.6689,109.6982
402200,105853,152007,206.1489,45.3587,125.8981
402200,105853,172007,203.3242,49.5557,140.9301
402200,125853,92007,212.3427,57.6039,75.7133
402200,125853,112007,211.7972,57.6980,90.3045
402200,125853,132007,209.6961,59.6741,103.5591
402200,125853,152007,206.7331,59.8451,119.2138
402200,125853,172007,203.0892,62.1707,135.7036
402200,125853,192007,201.4478,68.5851,150.3590
402200,145853,92007,212.9245,71.5763,70.5693
402200,145853,112007,211.6466,72.9276,84.9587
402200,145853,132007,208.1422,74.7650,100.8911
402200,145853,152007,206.4074,77.5067,117.0650
402200,145853,172007,204.8113,80.8622,132.4117
402200,145853,192007,202.8972,84.4352,146.4844
